time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
23.115,18.3,2810,10.110,0.409,5.999,37.267,3.474,0.772,341.9,13.0,337.0,370.0,370.0,0,77,orbit
23.939,14.5,1571,9.946,0.352,5.999,37.209,3.380,0.809,346.9,17.0,344.0,377.0,377.0,0,52,zoom_in
24.942,18.0,2077,10.015,0.233,6.000,38.027,3.317,0.263,334.7,14.3,334.0,369.0,369.0,0,62,zoom_in
25.959,17.7,2707,10.282,0.403,5.999,38.993,3.579,0.492,331.4,10.3,328.0,355.0,355.0,0,62,zoom_in
27.007,17.2,2676,10.805,0.584,5.999,39.865,3.967,0.900,335.0,7.4,337.0,349.0,349.0,0,65,zoom_in
28.056,17.1,3006,10.895,0.954,6.001,40.166,4.194,1.337,338.6,8.6,338.0,363.0,363.0,0,65,zoom_in
29.108,17.2,3320,10.787,0.409,6.001,39.863,4.291,0.664,335.7,10.9,335.0,368.0,368.0,0,66,zoom_in
30.138,17.4,3503,10.778,0.240,6.000,38.813,4.129,0.576,337.1,13.6,333.0,367.0,367.0,0,64,zoom_in
31.182,18.2,3383,10.797,0.254,5.999,36.800,4.227,1.140,344.8,10.2,344.0,370.0,370.0,0,65,zoom_in
32.227,19.2,3404,10.723,0.303,6.000,34.184,4.017,0.537,337.1,13.2,333.0,382.0,382.0,0,64,zoom_in
33.227,19.9,3745,10.818,0.702,6.002,32.154,3.955,0.626,333.6,13.0,333.0,355.0,355.0,0,62,zoom_in
34.244,20.7,3238,10.483,0.281,6.001,30.544,3.799,0.339,327.5,10.2,328.0,342.0,344.0,0,63,zoom_in
35.293,21.2,2638,10.755,0.549,6.005,29.229,3.559,0.937,328.8,13.5,328.0,354.0,362.0,0,66,look_around
36.291,21.7,1845,10.426,0.378,5.997,28.087,3.167,0.538,326.7,13.2,326.0,350.0,358.0,0,62,look_around
37.338,22.0,3018,10.511,0.301,5.999,27.731,3.661,0.426,329.6,10.5,330.0,348.0,355.0,0,65,look_around
38.337,22.0,3002,10.536,0.313,5.998,27.758,4.058,1.135,325.7,10.6,328.0,343.0,343.0,0,62,look_around
39.342,21.9,1877,10.371,0.336,6.002,28.184,3.092,0.259,323.9,12.0,324.0,339.0,350.0,0,62,look_around
40.445,21.6,3177,10.877,0.935,6.004,28.182,3.826,0.596,333.3,17.1,331.0,363.0,377.0,0,68,look_around
41.392,20.6,3148,10.456,0.453,5.997,27.478,3.693,0.710,555.1,151.4,548.0,800.0,800.0,0,58,look_around
42.417,22.2,3560,10.422,0.499,5.999,27.403,4.143,0.848,334.7,10.6,332.0,354.0,356.0,0,64,look_around
43.456,22.1,3277,10.482,0.547,5.998,27.654,4.544,1.498,330.0,10.9,331.0,344.0,355.0,0,64,look_around
44.474,21.6,2904,10.449,0.487,5.998,28.593,3.365,0.319,324.2,10.3,321.0,341.0,349.0,0,63,look_around
45.489,21.7,2684,10.469,0.457,6.001,28.556,3.295,0.319,321.1,11.4,319.0,346.0,349.0,0,63,look_around
46.525,21.6,3005,10.871,0.610,6.001,28.357,3.722,0.603,322.9,8.3,321.0,337.0,343.0,0,58,inside
47.556,21.7,1600,9.838,0.535,6.000,28.876,3.255,0.652,331.4,14.3,330.0,366.0,366.0,0,0,inside
48.522,22.0,1302,9.425,0.415,5.998,28.880,3.066,0.526,331.9,14.8,330.0,354.0,354.0,0,0,inside
49.539,22.0,1464,9.682,0.518,6.001,28.896,3.282,0.862,331.4,14.9,336.0,354.0,354.0,0,0,inside
50.533,21.9,1394,9.586,0.312,5.998,28.881,3.311,0.520,327.6,14.1,328.0,353.0,353.0,0,0,inside
51.535,22.0,1325,9.512,0.283,5.999,28.861,3.196,0.666,332.0,12.1,330.0,355.0,355.0,0,0,inside
52.582,21.9,1460,9.645,1.063,5.998,28.886,3.591,0.991,329.8,16.1,334.0,357.0,357.0,0,0,inside
53.546,21.9,1436,9.480,0.308,5.999,28.881,3.333,0.819,340.0,16.8,339.0,373.0,373.0,0,0,inside
54.546,21.9,1467,9.551,0.294,6.000,28.861,3.714,1.583,338.3,11.4,337.0,362.0,362.0,0,0,inside
55.550,21.9,1838,9.552,0.180,6.000,28.866,3.452,0.741,333.4,14.1,332.0,363.0,363.0,0,0,inside
56.550,22.0,1529,9.510,0.285,5.998,28.859,3.252,0.551,330.3,12.5,336.0,345.0,345.0,0,0,inside
57.673,21.9,1512,9.596,0.607,6.000,28.866,3.650,1.438,456.8,186.6,339.0,838.0,838.0,0,0,inside
