time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
21.819,2.7,197,28.213,4.130,99.016,242.437,2.705,0.052,685.0,12.8,688.0,699.0,699.0,0,72,orbit
22.975,2.6,341,28.295,2.122,98.987,242.732,2.975,0.220,680.3,5.4,677.0,688.0,688.0,0,72,orbit
24.135,2.6,483,31.112,0.428,99.127,242.407,3.908,0.199,708.7,16.0,711.0,727.0,727.0,0,72,orbit
25.244,2.7,256,25.005,2.145,99.207,242.829,3.180,0.198,665.0,7.8,670.0,671.0,671.0,0,69,zoom_in
26.404,2.6,199,29.123,0.197,99.095,242.604,2.939,0.219,668.3,2.5,669.0,671.0,671.0,0,72,zoom_in
27.588,2.6,312,26.161,3.032,99.173,242.998,3.396,0.494,701.3,21.7,708.0,724.0,724.0,0,74,zoom_in
28.682,2.7,443,25.889,3.281,99.196,243.460,4.265,1.140,689.7,11.1,688.0,704.0,704.0,0,68,zoom_in
29.850,2.6,567,28.427,2.766,99.210,245.155,3.758,0.366,703.7,3.8,701.0,709.0,709.0,0,72,zoom_in
31.000,2.6,691,31.249,1.796,99.193,246.310,4.330,0.244,728.0,8.2,728.0,738.0,738.0,0,72,zoom_in
32.114,2.7,695,20.596,1.745,99.273,244.256,4.419,0.645,702.7,7.8,701.0,713.0,713.0,0,69,zoom_in
33.240,2.7,637,21.501,3.199,99.130,243.291,4.395,0.347,707.7,7.0,706.0,717.0,717.0,0,70,zoom_in
34.380,2.6,618,31.235,1.550,99.094,242.708,4.476,0.360,710.7,12.8,713.0,725.0,725.0,0,70,zoom_in
35.545,2.6,586,32.116,0.468,99.385,242.049,4.557,0.161,703.3,13.0,712.0,713.0,713.0,0,72,zoom_in
36.687,2.6,521,30.234,2.069,99.182,241.391,4.921,0.984,703.0,5.9,701.0,711.0,711.0,0,71,look_around
37.831,2.6,382,31.488,0.565,99.250,240.369,5.079,0.934,698.3,16.9,702.0,717.0,717.0,0,72,look_around
39.000,2.6,558,31.488,0.502,99.429,239.848,6.959,2.442,716.0,4.3,718.0,720.0,720.0,0,72,look_around
40.123,2.6,443,30.818,1.336,99.343,240.343,4.954,1.941,683.3,11.9,685.0,697.0,697.0,0,70,look_around
41.264,2.7,466,26.388,3.749,99.173,240.923,3.298,0.197,703.0,20.5,689.0,732.0,732.0,0,71,look_around
42.395,2.7,581,27.178,1.878,99.176,240.617,4.284,0.384,707.0,0.0,707.0,707.0,707.0,0,70,look_around
43.528,2.7,523,30.158,2.061,99.252,239.856,3.959,0.241,704.3,8.3,699.0,716.0,716.0,0,71,look_around
44.654,2.6,491,28.800,4.697,99.343,240.261,3.846,0.021,690.3,17.5,695.0,709.0,709.0,0,70,look_around
45.779,2.7,522,26.688,3.249,98.978,241.198,3.990,0.311,696.7,13.6,699.0,712.0,712.0,0,70,look_around
46.900,2.7,645,24.775,1.234,99.285,241.365,4.098,0.513,698.0,22.2,687.0,729.0,729.0,0,70,look_around
48.019,2.7,424,26.542,2.048,99.129,240.707,3.863,0.198,678.3,5.4,680.0,684.0,684.0,0,45,inside
49.164,2.6,345,25.647,2.728,99.277,241.261,3.543,0.387,710.7,14.5,707.0,730.0,730.0,0,0,inside
50.301,2.6,264,29.200,4.461,99.192,241.081,3.332,0.156,691.7,17.8,685.0,716.0,716.0,0,0,inside
51.464,2.6,276,31.837,0.329,99.372,240.977,3.311,0.195,698.3,12.5,690.0,716.0,716.0,0,0,inside
52.583,2.6,269,23.423,0.426,99.074,240.936,3.689,0.263,695.0,26.3,691.0,729.0,729.0,0,0,inside
53.689,2.7,286,24.050,0.692,99.136,240.725,3.622,0.683,696.0,8.5,691.0,708.0,708.0,0,0,inside
54.838,2.7,285,26.706,2.390,99.156,241.042,3.354,0.149,697.3,22.1,696.0,725.0,725.0,0,0,inside
55.967,2.6,292,26.773,1.847,99.284,240.949,3.285,0.210,700.7,24.1,703.0,729.0,729.0,0,0,inside
57.085,2.7,285,27.069,3.578,99.110,241.109,3.489,0.114,715.0,8.6,719.0,723.0,723.0,0,0,inside
58.221,2.7,295,26.391,3.210,99.178,240.874,4.352,1.141,685.7,19.1,681.0,711.0,711.0,0,0,inside
