time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
43.502,37.7,12131,8.561,0.539,8.050,9.552,5.424,1.592,315.5,9.3,315.0,336.0,339.0,0,63,look_around
44.493,36.9,11824,8.515,0.388,8.052,10.103,5.182,1.335,316.1,8.4,316.0,329.0,338.0,0,62,look_around
45.504,36.5,8697,8.644,0.733,8.052,10.271,5.366,1.284,314.9,9.5,314.0,337.0,343.0,0,62,look_around
46.528,36.4,8231,8.896,0.568,8.052,10.140,5.204,1.322,316.7,9.2,316.0,335.0,337.0,0,64,look_around
47.525,37.0,5607,8.403,0.529,8.052,10.201,4.724,1.110,317.5,10.6,314.0,342.0,345.0,0,21,inside
48.550,38.1,1301,7.565,0.296,8.052,10.243,3.952,0.845,317.9,16.1,316.0,363.0,363.0,0,0,inside
49.569,38.2,1581,7.506,0.347,8.051,10.244,3.967,1.035,316.4,13.9,315.0,360.0,360.0,0,0,inside
50.593,38.1,1071,7.575,0.340,8.052,10.246,4.061,0.692,314.4,12.7,310.0,343.0,343.0,0,0,inside
51.593,38.0,1073,7.581,0.259,8.050,10.243,4.080,1.149,311.2,18.1,306.0,355.0,355.0,0,0,inside
52.601,37.9,1555,7.684,0.614,8.050,10.242,4.661,1.465,310.8,14.4,307.0,344.0,344.0,0,0,inside
53.615,38.1,1112,7.516,0.186,8.055,10.251,4.264,1.138,307.3,11.2,304.0,331.0,331.0,0,0,inside
54.684,38.1,1102,7.587,0.464,8.051,10.249,4.009,1.098,311.6,17.0,310.0,365.0,365.0,0,0,inside
55.661,37.2,1510,8.175,1.237,8.057,10.270,3.688,0.973,317.9,17.3,318.0,374.0,374.0,0,0,inside
56.684,38.4,1095,7.415,0.234,8.051,10.242,3.933,1.120,305.8,9.4,306.0,326.0,326.0,0,0,inside
57.707,38.3,1061,7.463,0.440,8.056,10.258,3.765,0.816,313.6,14.0,310.0,351.0,351.0,0,0,inside
