time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
19.324,2.6,214,23.810,2.134,71.830,274.810,3.060,0.290,668.0,3.7,669.0,672.0,672.0,0,71,orbit
20.445,2.7,221,21.071,2.153,71.871,274.697,3.493,0.444,668.3,7.9,666.0,679.0,679.0,0,70,orbit
21.563,2.7,184,22.173,0.289,71.861,273.467,3.280,0.235,660.0,8.5,655.0,672.0,672.0,0,70,orbit
22.701,2.7,321,22.298,0.156,71.841,273.966,4.107,0.987,676.7,10.9,670.0,692.0,692.0,0,70,orbit
23.855,2.7,475,22.474,0.288,71.849,274.530,3.977,0.655,699.0,23.4,685.0,732.0,732.0,0,72,orbit
24.941,2.7,311,22.537,0.398,71.855,274.416,3.967,1.078,719.3,36.8,699.0,771.0,771.0,0,67,zoom_in
26.088,2.6,182,22.234,0.117,71.845,278.997,4.700,1.106,677.3,6.0,680.0,683.0,683.0,0,72,zoom_in
27.251,2.6,307,19.065,5.285,71.856,284.163,3.955,1.042,677.3,6.9,677.0,686.0,686.0,0,72,zoom_in
28.441,2.5,410,22.587,0.113,71.859,291.150,3.735,0.249,718.7,9.7,715.0,732.0,732.0,0,74,zoom_in
29.643,2.5,521,22.720,0.132,71.852,294.315,4.178,0.072,710.7,0.9,710.0,712.0,712.0,0,75,zoom_in
30.848,2.5,650,23.251,0.097,71.871,296.414,5.848,1.100,732.3,12.6,725.0,750.0,750.0,0,74,zoom_in
32.026,2.5,645,23.361,0.351,71.896,292.713,4.528,0.770,723.0,10.7,725.0,735.0,735.0,0,74,zoom_in
33.197,2.6,618,24.626,2.223,71.813,285.520,4.731,0.407,715.3,12.3,723.0,725.0,725.0,0,72,zoom_in
34.357,2.6,612,23.130,0.017,71.870,278.014,5.578,1.235,711.7,4.5,709.0,718.0,718.0,0,73,zoom_in
35.502,2.7,591,23.266,0.032,71.848,272.418,4.055,0.294,700.7,8.1,696.0,712.0,712.0,0,71,zoom_in
36.564,2.7,565,23.020,0.157,71.820,265.575,5.002,0.653,696.0,12.3,698.0,710.0,710.0,0,66,look_around
37.626,2.8,397,22.883,0.178,71.828,256.517,3.932,0.363,667.7,11.4,667.0,682.0,682.0,0,66,look_around
38.722,2.8,557,23.121,0.230,71.840,257.146,4.073,0.079,680.3,12.5,672.0,698.0,698.0,0,68,look_around
39.782,2.8,506,22.896,0.131,71.828,256.179,3.695,0.381,665.0,7.8,670.0,671.0,671.0,0,66,look_around
40.884,2.8,431,23.016,0.143,71.817,258.752,3.398,0.308,660.3,12.6,653.0,678.0,678.0,0,68,look_around
41.961,2.8,586,22.847,0.203,71.867,257.193,4.294,0.203,679.7,13.0,672.0,698.0,698.0,0,67,look_around
43.033,2.8,581,23.185,0.058,71.849,256.431,5.023,1.471,691.3,19.1,682.0,718.0,718.0,0,66,look_around
44.126,2.8,580,23.205,0.106,71.820,256.070,5.771,1.234,679.7,6.3,682.0,686.0,686.0,0,68,look_around
45.191,2.8,517,23.023,0.121,71.852,258.600,3.837,0.075,677.0,8.3,679.0,686.0,686.0,0,66,look_around
46.302,2.7,663,22.426,0.259,71.845,263.328,3.940,0.337,694.0,16.5,686.0,717.0,717.0,0,68,look_around
47.388,2.7,448,25.839,3.408,71.836,262.056,3.876,0.173,676.3,8.2,677.0,686.0,686.0,0,67,look_around
48.487,2.7,427,24.142,0.306,71.846,263.677,4.163,0.213,677.0,6.5,677.0,685.0,685.0,0,9,inside
49.583,2.7,286,23.147,0.298,71.866,264.271,3.539,0.402,669.3,4.2,668.0,675.0,675.0,0,0,inside
50.680,2.7,287,24.491,2.247,71.889,264.248,3.222,0.181,701.3,21.2,700.0,728.0,728.0,0,0,inside
51.773,2.7,283,22.766,0.123,71.870,263.820,3.287,0.179,691.3,6.6,695.0,697.0,697.0,0,0,inside
52.880,2.7,305,23.122,0.305,71.874,263.773,4.256,0.826,698.3,12.5,690.0,716.0,716.0,0,0,inside
53.978,2.7,286,22.524,0.090,71.855,264.757,3.674,0.309,762.7,35.0,742.0,812.0,812.0,0,0,inside
55.086,2.7,280,25.182,3.070,71.865,263.795,3.609,0.267,731.0,13.4,735.0,745.0,745.0,0,0,inside
56.191,2.7,295,23.880,1.784,71.879,264.731,3.336,0.296,728.7,15.0,735.0,743.0,743.0,0,0,inside
57.285,2.7,288,22.218,0.186,71.869,265.210,3.668,0.048,689.7,23.3,690.0,718.0,718.0,0,0,inside
58.392,2.7,277,22.267,0.047,71.854,264.798,3.350,0.338,692.7,13.6,695.0,708.0,708.0,0,0,inside
