time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
20.438,6.0,484,8.023,0.223,71.971,84.075,3.609,0.565,443.1,8.8,444.0,456.0,456.0,0,75,orbit
21.442,5.7,350,8.330,0.308,71.971,84.266,3.157,0.258,451.3,15.4,450.0,481.0,481.0,0,63,orbit
22.445,6.0,374,8.627,0.648,71.999,84.462,3.058,0.336,622.7,140.3,574.0,876.0,876.0,0,62,orbit
23.441,6.0,405,8.184,0.974,71.968,84.437,3.716,0.759,456.0,9.8,460.0,469.0,469.0,0,61,orbit
24.627,6.0,492,7.765,0.126,71.974,84.352,3.388,0.243,459.4,15.0,462.0,482.0,482.0,0,74,zoom_in
25.766,6.0,506,7.780,0.156,71.928,84.661,3.437,0.237,493.9,53.1,471.0,590.0,590.0,0,70,zoom_in
26.770,6.0,605,7.891,0.117,71.954,85.246,3.661,0.258,508.0,53.9,498.0,596.0,596.0,0,62,zoom_in
27.775,6.0,504,7.843,0.140,71.944,86.034,3.295,0.178,466.7,8.8,471.0,477.0,477.0,0,63,zoom_in
28.799,5.9,575,8.059,0.172,71.957,86.804,4.019,0.819,484.7,16.3,488.0,512.0,512.0,0,63,zoom_in
29.810,5.9,585,8.150,0.165,71.969,87.861,3.786,0.592,492.5,33.7,502.0,550.0,550.0,0,63,zoom_in
30.852,5.8,684,8.430,0.153,71.944,89.250,3.673,0.364,478.5,14.8,484.0,503.0,503.0,0,64,zoom_in
31.878,5.8,725,8.406,0.083,71.931,90.318,4.950,1.572,467.2,8.9,469.0,483.0,483.0,0,64,zoom_in
32.928,5.7,695,8.994,0.659,71.954,91.049,3.625,0.295,467.0,15.2,464.0,499.0,499.0,0,65,zoom_in
33.972,5.7,608,9.015,0.181,71.962,92.284,3.937,0.982,467.5,12.0,471.0,483.0,483.0,0,65,zoom_in
35.047,5.7,612,9.181,0.160,71.959,93.568,3.486,0.252,459.2,10.1,458.0,478.0,478.0,0,66,zoom_in
36.095,5.7,587,9.121,0.146,71.946,93.586,3.770,0.267,483.0,12.8,490.0,501.0,501.0,0,66,look_around
37.158,5.7,697,9.327,0.179,71.946,93.295,3.895,0.479,480.5,15.5,473.0,508.0,508.0,0,66,look_around
38.221,5.6,664,9.379,0.356,71.937,93.728,4.142,0.552,462.5,6.7,463.0,472.0,472.0,0,66,look_around
39.279,5.7,642,9.174,0.138,71.935,93.498,3.786,0.437,463.5,4.0,462.0,470.0,470.0,0,66,look_around
40.372,5.7,728,8.848,0.280,71.945,93.296,4.272,0.969,483.2,26.9,480.0,533.0,533.0,0,68,look_around
41.398,5.7,1338,8.482,0.157,71.953,93.613,5.987,1.421,484.2,42.2,460.0,548.0,548.0,0,63,look_around
42.453,5.7,658,9.351,0.677,71.933,92.553,4.339,0.629,582.5,128.7,621.0,818.0,818.0,0,66,look_around
43.508,5.7,665,8.905,0.303,71.941,91.613,3.617,0.532,462.3,5.8,465.0,469.0,469.0,0,66,look_around
44.553,5.7,695,9.025,0.170,71.968,92.741,3.930,0.527,461.2,12.5,460.0,485.0,485.0,0,65,look_around
45.616,5.7,643,9.387,0.155,71.919,93.329,4.454,1.679,467.8,10.3,466.0,484.0,484.0,0,66,look_around
46.690,5.6,678,9.339,0.279,71.953,93.384,3.938,0.643,458.7,7.5,464.0,465.0,465.0,0,67,look_around
47.736,5.7,742,8.766,0.515,71.935,93.498,3.691,0.189,456.5,11.0,457.0,473.0,473.0,0,44,inside
48.788,5.7,419,8.353,0.084,71.957,93.290,3.277,0.222,468.8,15.0,473.0,483.0,483.0,0,0,inside
49.838,5.7,343,8.342,0.127,71.941,92.977,3.776,0.697,478.0,11.2,484.0,488.0,488.0,0,0,inside
50.898,5.7,342,8.383,0.304,71.945,93.154,3.313,0.229,465.7,14.5,471.0,488.0,488.0,0,0,inside
51.956,5.7,388,9.270,1.245,71.944,93.035,3.688,0.800,462.0,27.9,455.0,523.0,523.0,0,0,inside
53.007,5.7,399,8.870,0.204,71.938,93.022,3.088,0.408,476.8,18.1,487.0,493.0,493.0,0,0,inside
54.067,5.7,393,8.743,0.221,71.941,93.057,3.627,0.617,482.0,9.2,487.0,494.0,494.0,0,0,inside
55.130,5.6,397,10.048,0.470,71.970,93.396,4.553,1.641,471.8,12.5,481.0,482.0,482.0,0,0,inside
56.207,5.7,406,9.394,1.086,71.931,93.204,4.163,0.701,464.0,13.9,466.0,490.0,490.0,0,0,inside
57.246,5.7,500,8.420,0.145,71.957,93.018,3.375,0.300,480.8,15.4,483.0,498.0,498.0,0,0,inside
58.301,5.7,681,8.530,0.128,71.948,93.132,4.347,1.819,487.8,7.1,490.0,497.0,497.0,0,0,inside
