time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
21.272,4.0,691,11.599,0.684,93.566,137.164,4.247,0.389,700.8,187.4,569.0,939.0,939.0,0,103,orbit
22.081,4.1,729,10.367,0.564,93.599,133.897,4.786,0.621,646.0,90.4,687.0,768.0,768.0,0,50,orbit
23.267,4.2,809,10.500,1.140,93.550,131.047,5.273,1.075,528.8,14.4,537.0,545.0,545.0,0,74,orbit
24.465,4.2,855,9.990,0.508,93.645,129.890,4.512,0.609,632.2,152.8,530.0,909.0,909.0,0,75,zoom_in
26.026,4.2,950,9.371,0.832,93.634,129.001,4.651,0.630,700.0,200.4,555.0,985.0,985.0,0,97,zoom_in
27.225,4.3,1084,9.477,0.552,93.498,127.526,4.945,0.689,834.2,139.8,922.0,927.0,927.0,0,74,zoom_in
27.999,4.3,1258,9.652,0.618,93.587,125.071,4.232,0.566,566.6,69.0,533.0,704.0,704.0,0,48,zoom_in
29.661,4.3,1332,9.520,0.311,93.576,122.321,4.488,0.868,928.0,226.1,975.0,1231.0,1231.0,0,103,zoom_in
30.313,4.4,1476,8.927,0.352,93.599,119.642,4.876,0.652,747.3,165.5,653.0,980.0,980.0,0,40,zoom_in
31.410,4.5,1538,8.853,0.311,93.652,115.373,4.900,0.646,528.8,18.3,526.0,560.0,560.0,0,69,zoom_in
32.488,4.6,1012,8.983,0.315,93.672,110.481,7.261,1.169,504.2,15.4,499.0,534.0,534.0,0,67,zoom_in
33.711,4.7,1406,8.283,0.211,93.667,104.915,7.300,0.783,601.8,136.4,512.0,837.0,837.0,0,75,zoom_in
34.580,4.8,1156,9.100,0.752,93.605,100.747,5.614,1.462,566.4,105.1,513.0,757.0,757.0,0,54,zoom_in
35.597,4.9,668,8.715,0.895,93.664,96.359,5.058,0.931,481.0,9.7,479.0,499.0,499.0,0,63,look_around
36.810,5.1,1329,7.962,0.380,93.621,91.205,4.985,1.783,490.8,15.8,500.0,507.0,507.0,0,76,look_around
37.965,5.2,2578,9.316,0.389,93.693,87.009,7.164,1.659,509.2,11.9,518.0,523.0,523.0,0,71,look_around
39.114,5.1,1927,9.238,0.236,93.662,87.420,6.135,0.580,493.2,5.3,495.0,499.0,499.0,0,71,look_around
40.299,5.1,639,8.045,0.440,93.675,91.714,4.402,0.794,473.8,11.3,478.0,489.0,489.0,0,74,look_around
41.481,5.1,1570,8.876,0.581,93.569,89.803,6.284,0.988,480.8,3.1,481.0,485.0,485.0,0,73,look_around
42.637,5.2,1809,9.201,0.301,93.620,86.093,5.928,0.850,482.5,6.0,484.0,493.0,493.0,0,72,look_around
43.796,5.1,1281,8.903,0.435,93.686,88.425,5.464,1.238,477.2,7.8,473.0,493.0,493.0,0,72,look_around
44.987,5.0,513,8.177,0.231,93.591,92.978,4.917,0.804,471.8,9.5,476.0,482.0,482.0,0,74,look_around
46.192,5.0,460,8.248,0.558,93.607,93.494,3.843,0.755,476.7,7.5,475.0,489.0,489.0,0,74,look_around
47.376,5.0,1010,8.984,0.514,93.581,92.306,4.542,0.256,479.8,12.6,476.0,506.0,506.0,0,47,inside
48.574,5.0,169,8.191,0.799,93.554,93.604,4.241,0.751,492.0,15.6,497.0,518.0,518.0,0,0,inside
49.574,5.0,140,7.594,0.356,93.555,93.547,3.927,0.761,486.8,14.2,488.0,509.0,509.0,0,0,inside
50.766,5.0,129,8.143,0.526,93.595,93.481,3.678,0.474,481.2,18.0,480.0,508.0,508.0,0,0,inside
51.962,5.0,120,7.916,0.565,93.521,93.421,4.236,0.731,488.0,17.0,494.0,513.0,513.0,0,0,inside
53.152,5.0,145,7.701,0.722,93.631,93.523,3.294,0.726,487.0,21.3,495.0,511.0,511.0,0,0,inside
54.345,5.0,143,7.587,0.189,93.526,93.482,3.846,0.864,479.8,14.6,488.0,501.0,501.0,0,0,inside
55.534,5.0,270,7.563,0.272,93.625,93.537,4.527,1.176,487.5,18.2,493.0,517.0,517.0,0,0,inside
56.724,5.0,172,7.430,0.251,93.601,93.622,3.709,0.653,487.5,21.4,487.0,514.0,514.0,0,0,inside
58.135,5.0,201,7.965,0.299,93.690,93.496,3.924,0.779,485.3,13.4,495.0,501.0,501.0,0,0,inside
