time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
26.706,17.5,4105,23.096,1.895,19.543,13.533,5.395,1.349,378.6,12.5,379.0,404.0,404.0,0,66,zoom_in
27.743,17.4,4666,23.344,0.618,19.571,13.529,5.836,1.056,377.4,16.3,378.0,402.0,402.0,0,64,zoom_in
28.777,17.2,4349,23.997,0.669,19.536,13.446,5.167,0.845,375.2,8.6,372.0,389.0,389.0,0,64,zoom_in
29.782,16.8,4953,24.419,0.756,19.555,13.345,5.360,0.901,375.6,12.7,375.0,403.0,403.0,0,62,zoom_in
30.849,17.2,5290,24.164,1.353,19.562,13.108,5.855,1.094,374.4,18.9,374.0,431.0,431.0,0,67,zoom_in
31.868,17.2,5169,24.513,0.535,19.555,12.904,6.110,1.024,380.7,13.7,384.0,404.0,404.0,0,63,zoom_in
32.918,17.2,4706,24.681,0.673,19.576,12.713,5.880,0.984,375.7,11.5,377.0,402.0,402.0,0,65,zoom_in
33.970,17.4,4769,24.110,1.306,19.556,12.590,5.493,1.209,368.1,12.7,366.0,396.0,396.0,0,65,zoom_in
34.966,17.0,4319,24.387,0.704,19.581,12.475,5.646,1.131,368.6,13.9,365.0,398.0,398.0,0,61,zoom_in
36.019,17.2,4992,23.966,1.450,19.565,12.379,5.894,1.050,365.3,11.1,365.0,390.0,390.0,0,66,look_around
37.017,16.9,8306,24.377,0.776,19.566,12.306,7.057,1.381,375.6,7.5,373.0,395.0,395.0,0,61,look_around
38.061,17.2,9490,24.286,1.039,19.555,12.214,7.045,0.916,385.7,16.3,384.0,429.0,429.0,0,65,look_around
39.098,17.6,8205,23.974,0.716,19.562,12.193,6.245,0.812,388.9,21.3,381.0,435.0,435.0,0,64,look_around
40.092,17.8,6364,23.255,1.533,19.570,12.307,5.833,0.694,371.2,16.8,368.0,415.0,415.0,0,62,look_around
41.119,18.3,5139,21.628,2.652,19.569,12.266,4.701,1.106,604.6,167.1,616.0,863.0,863.0,0,63,look_around
42.157,18.3,6724,21.796,2.772,19.573,12.160,5.238,0.775,359.5,9.3,357.0,378.0,378.0,0,65,look_around
43.180,17.8,6357,23.352,2.019,19.564,12.157,5.937,1.744,364.4,10.5,364.0,384.0,384.0,0,63,look_around
44.210,17.4,4683,24.354,0.574,19.520,12.390,5.604,0.824,369.6,14.6,371.0,401.0,401.0,0,64,look_around
45.260,17.4,3706,24.477,0.630,19.559,12.338,5.420,0.839,356.1,11.8,354.0,387.0,387.0,0,66,look_around
46.277,17.3,3173,23.608,0.737,19.560,12.347,4.959,0.900,353.0,11.5,356.0,380.0,380.0,0,63,look_around
47.301,17.6,3224,23.742,1.140,19.586,12.295,4.967,0.892,359.4,11.3,360.0,389.0,389.0,0,42,inside
48.369,18.0,1395,22.527,1.724,19.564,12.329,4.259,1.175,365.9,14.2,369.0,389.0,389.0,0,0,inside
49.411,18.2,626,21.679,2.296,19.578,12.341,4.098,0.863,377.1,12.4,383.0,398.0,398.0,0,0,inside
50.427,17.8,560,22.398,1.461,19.571,12.331,4.082,1.121,353.7,6.3,354.0,366.0,366.0,0,0,inside
51.435,17.5,555,22.972,0.561,19.597,12.350,3.536,0.748,379.2,20.8,385.0,404.0,404.0,0,0,inside
52.451,17.8,554,23.128,0.826,19.514,12.339,4.322,0.905,360.2,8.5,360.0,381.0,381.0,0,0,inside
53.460,17.8,542,23.120,0.687,19.548,12.347,3.935,0.739,383.2,10.8,382.0,415.0,415.0,0,0,inside
54.467,17.8,546,23.053,0.857,19.568,12.346,3.815,0.738,354.9,7.6,353.0,367.0,367.0,0,0,inside
55.473,17.9,952,22.849,0.627,19.544,12.350,4.355,0.956,370.4,21.4,377.0,407.0,407.0,0,0,inside
56.473,17.9,487,22.798,1.520,19.550,12.362,3.714,0.895,367.1,9.1,370.0,385.0,385.0,0,0,inside
57.520,17.7,493,23.309,0.691,19.580,12.368,3.919,0.936,349.8,11.8,347.0,374.0,374.0,0,0,inside
58.540,17.5,485,23.973,0.561,19.534,12.350,4.181,1.108,365.8,13.5,371.0,392.0,392.0,0,0,inside
