time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
27.294,15.3,1231,23.164,0.514,19.591,20.538,3.886,0.820,516.0,95.7,468.0,683.0,683.0,0,55,zoom_in
28.320,15.3,1989,22.951,1.530,19.560,21.572,3.881,1.383,548.1,105.5,549.0,701.0,701.0,0,64,zoom_in
29.323,14.7,1007,23.661,0.799,19.571,23.165,3.538,0.725,535.5,151.6,539.0,850.0,850.0,0,62,zoom_in
30.591,14.3,1253,23.623,0.759,19.533,25.012,3.265,0.593,495.2,125.3,457.0,690.0,690.0,0,79,zoom_in
31.586,13.9,1199,23.572,0.524,19.564,26.071,3.477,0.423,476.6,89.4,450.0,676.0,676.0,0,62,zoom_in
32.706,13.4,992,23.959,0.675,19.595,27.312,3.711,1.508,559.5,149.1,514.0,801.0,801.0,0,69,zoom_in
33.719,13.5,1252,24.055,0.607,19.575,28.954,4.012,1.355,542.4,107.7,481.0,720.0,720.0,0,63,zoom_in
34.720,13.4,1023,22.950,1.480,19.590,30.608,3.492,0.958,618.7,205.1,598.0,902.0,902.0,0,63,zoom_in
35.736,13.3,959,23.588,0.879,19.554,30.695,3.113,0.612,618.6,116.4,598.0,832.0,832.0,0,63,look_around
36.901,13.1,1171,23.641,0.682,19.527,30.599,3.125,0.438,836.7,296.0,833.0,1201.0,1201.0,0,72,look_around
37.935,13.2,2651,23.892,0.380,19.587,30.896,3.548,1.268,586.0,106.6,643.0,731.0,731.0,0,64,look_around
38.760,13.2,1475,23.879,1.707,19.568,30.686,3.552,1.051,472.0,36.1,455.0,534.0,534.0,0,52,look_around
39.838,13.3,1390,23.590,1.642,19.547,30.458,4.987,0.748,390.4,8.6,391.0,405.0,405.0,0,67,look_around
40.889,13.1,1991,24.169,0.644,19.584,29.430,3.643,0.505,486.2,119.0,411.0,682.0,682.0,0,65,look_around
41.896,13.8,2165,24.036,0.874,19.583,27.524,3.979,0.648,488.1,67.7,470.0,652.0,652.0,0,63,look_around
43.245,13.4,2089,24.561,0.799,19.556,29.011,3.905,0.630,445.6,120.5,398.0,769.0,769.0,0,83,look_around
44.151,13.3,1381,23.923,0.648,19.585,29.878,4.185,0.878,608.4,111.2,634.0,718.0,718.0,0,56,look_around
45.193,13.2,1598,24.072,0.666,19.578,30.750,3.404,0.633,533.2,144.9,540.0,769.0,769.0,0,65,look_around
46.323,13.6,2949,21.994,2.598,19.532,30.488,4.038,2.573,709.8,185.1,740.0,1010.0,1010.0,0,70,look_around
47.505,13.2,824,22.061,2.313,19.580,30.699,3.057,1.272,589.0,206.1,585.0,909.0,909.0,0,6,inside
48.345,13.2,980,23.653,1.409,19.553,29.977,2.417,0.309,1066.0,305.8,1340.0,1394.0,1394.0,0,0,inside
49.259,13.3,1023,23.686,0.582,19.570,30.433,3.334,0.657,407.4,17.1,411.0,438.0,438.0,0,0,inside
50.310,13.3,1054,23.709,0.676,19.565,30.268,3.351,0.489,412.7,18.1,422.0,439.0,439.0,0,0,inside
51.387,13.2,1043,23.666,0.608,19.563,30.490,2.823,0.529,592.2,154.7,623.0,787.0,787.0,0,0,inside
52.474,13.4,1075,22.286,2.512,19.574,29.789,3.414,0.425,705.9,77.3,741.0,791.0,791.0,0,0,inside
53.456,13.3,1930,23.649,0.488,19.529,30.328,3.939,1.103,408.0,26.4,404.0,447.0,447.0,0,0,inside
54.608,13.5,1835,22.744,1.931,19.565,30.238,3.362,0.537,461.7,114.6,416.0,749.0,749.0,0,0,inside
55.549,14.2,2656,18.661,2.230,19.547,30.549,3.820,1.738,543.0,140.8,445.0,732.0,732.0,0,0,inside
56.615,13.4,1205,23.252,0.507,19.576,30.034,3.557,0.939,396.5,23.5,398.0,434.0,434.0,0,0,inside
57.874,13.0,1771,23.275,0.294,19.616,30.252,3.436,0.660,558.1,163.6,507.0,832.0,832.0,0,0,inside
